fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo,ts_20,w_rec,ts_10,ts_50,Year,Month,Day
2013-03-01,1484C,30.9(26),17.0,82.0,3.0,1.0,3.6,1010.5(14),3.0,1005.6,992.7,8.0,18.5(03),12.2,0.0,0.0,1.0,15/18.1(07),15.0,13.0,30.0,0.0,27.0,1.5(13),107.0,1.0,0.0,370.0,313.9,24.0,3.0,7.0,0.0,9.1,0.0,11.0,14.0,0.0,973.0(07),22.0,,,169.0,,,2013,3,1
2013-04-01,1484C,48.6(10),9.0,,0.0,0.0,8.0,1014.6(19),1.0,1016.4,1003.5,8.0,23.1(24),12.5,0.0,0.0,4.0,30/15.3(29),4.0,17.0,59.0,0.0,11.0,2.5(28),110.0,2.0,0.0,405.0,144.6,14.0,0.0,8.0,0.0,11.0,0.0,12.3,16.6,0.0,986.3(03),9.0,,,183.0,,,2013,4,1
2013-05-01,1484C,36.4(06),7.0,,1.0,0.0,9.0,1013.6(31),0.0,1017.9,1005.0,8.4,24.7(13),12.9,0.0,0.0,11.0,32/12.2(28),2.0,13.0,62.0,0.0,12.0,5.2(26),114.0,1.0,0.0,711.0,97.6,12.0,0.0,9.0,0.0,12.4,0.0,13.4,18.4,0.0,985.8(17),10.0,,,199.0,,,2013,5,1
2013-06-01,1484C,22.3(16),8.0,71.0,0.0,0.0,8.7,1013.2(01),0.0,1019.0,1006.3,12.2,33.0(29),16.2,3.0,0.0,10.0,34/12.2(23),2.0,12.0,57.0,0.0,11.0,9.3(20),153.0,0.0,0.0,715.0,52.4,11.0,1.0,7.0,0.0,15.0,0.0,17.4,22.4,0.0,997.1(17),9.0,,,150.0,,,2013,6,1
2013-07-01,1484C,22.0(28),8.0,73.0,0.0,7.0,9.6,1013.0(29),0.0,1016.7,1004.1,16.5,38.0(05),22.1,6.0,0.0,10.0,31/10.3(01),1.0,13.0,64.0,0.0,5.0,12.8(22),190.0,0.0,3.0,644.0,27.7,5.0,1.0,5.0,0.0,20.3,0.0,21.4,26.3,0.0,997.0(27),2.0,,,106.0,,,2013,7,1
2013-08-01,1484C,7.3(07),0.0,66.0,0.0,0.0,11.4,1011.6(09),0.0,1017.5,1005.0,15.8,33.0(10),19.9,7.0,0.0,22.0,06/13.9(26),0.0,9.0,82.0,0.0,4.0,12.6(04),170.0,0.0,0.0,935.0,9.8,6.0,0.0,8.0,0.0,21.2,0.0,21.5,27.2,0.0,998.3(26),2.0,,,164.0,,,2013,8,1
2013-09-01,1484C,46.3(27),7.0,66.0,0.0,1.0,8.6,1013.0(09),1.0,1016.0,1003.4,15.5,32.5(01),20.0,6.0,0.0,11.0,10/15.3(27),3.0,12.0,68.0,0.0,7.0,9.9(09),164.0,1.0,0.0,874.0,94.6,9.0,1.0,7.0,0.0,19.0,0.0,20.6,25.5,0.0,986.5(28),7.0,,22.0,160.0,21.1,21.6,2013,9,1
2013-10-01,1484C,64.9(21),14.0,86.0,0.0,0.0,3.9,1013.8(29),1.0,1015.7,1002.9,13.1,24.7(09),17.2,0.0,0.0,6.0,15/16.4(21),8.0,11.0,35.0,0.0,20.0,5.9(30),160.0,2.0,0.0,294.0,253.3,20.0,3.0,6.0,0.0,15.1,0.0,16.5,19.8,0.0,987.0(22),17.0,,18.6,140.0,17.7,18.8,2013,10,1
2013-11-01,1484C,44.0(01),9.0,77.0,0.0,1.0,3.9,1018.8(14),,1022.8,1009.7,8.7,18.9(13),15.4,0.0,0.0,9.0,,7.0,12.0,40.0,,12.0,1.7(29),113.0,1.0,1.0,436.0,146.6,13.0,0.0,7.0,0.0,11.8,0.0,11.8,14.9,0.0,999.7(21),9.0,,13.8,,12.8,15.1,2013,11,1
2013-12-01,1484C,31.7(18),11.0,80.0,2.0,1.0,3.2,1020.7(20),3.0,1022.4,1009.2,5.9,16.6(12),12.8,0.0,0.0,11.0,18/25.3(24),6.0,9.0,35.0,1.0,15.0,1.7(02),93.0,1.0,0.0,342.0,143.9,13.0,1.0,6.0,0.0,9.7,0.0,9.4,13.0,0.0,982.3(25),14.0,,9.7,157.0,8.7,10.7,2013,12,1
2013-01-01,1495,81.1(17),15.0,91.0,2.0,16.0,,1007.8(04),5.0,1021.6,990.5,7.3,15.4(03),12.5,0.0,0.0,4.0,99/23.3(19),11.0,12.0,,0.0,23.0,2.8(23),111.0,3.0,6.0,,378.2,21.0,2.0,12.0,0.0,8.9,0.0,9.9,12.4,1.0,942.0(19),20.0,14588.0,,289.0,,,2013,1,1
2013-02-01,1495,19.8(01),11.0,80.0,2.0,13.0,,1003.3(04),3.0,1022.4,991.1,5.7,16.4(15),10.3,0.0,0.0,0.0,24/20.0(10),4.0,17.0,,0.0,16.0,1.0(25),93.0,0.0,5.0,,76.6,11.0,0.0,10.0,0.0,7.2,0.0,8.9,12.1,0.0,969.1(22),9.0,20444.0,,230.0,,,2013,2,1
2013-03-01,1495,50.6(25),17.0,80.0,1.0,14.0,,993.3(14),9.0,1006.2,975.6,7.6,17.9(31),11.7,0.0,0.0,0.0,20/27.2(07),13.0,14.0,,1.0,26.0,1.2(13),102.0,3.0,8.0,,348.9,25.0,1.0,16.0,0.0,9.1,0.0,10.7,13.7,0.0,958.9(07),23.0,26911.0,,354.0,,,2013,3,1
2013-04-01,1495,59.7(10),9.0,70.0,0.0,4.0,,997.1(18),,1016.8,986.2,7.9,23.4(25),12.9,0.0,0.0,2.0,,4.0,19.0,,,12.0,3.2(28),100.0,1.0,4.0,,121.1,13.0,1.0,17.0,0.0,11.0,0.0,12.1,16.3,0.0,968.3(03),10.0,49547.0,,,,,2013,4,1
2013-05-01,1495,23.1(16),6.0,66.0,0.0,7.0,,996.1(31),0.0,1018.2,987.6,8.1,24.1(13),11.4,0.0,0.0,11.0,35/15.0(23),3.0,14.0,,0.0,12.0,6.3(11),102.0,0.0,4.0,,85.1,12.0,0.0,14.0,0.0,11.9,0.0,13.0,17.8,0.0,968.7(17),9.0,65026.0,,315.0,,,2013,5,1
2013-06-01,1495,26.4(17),7.0,65.0,0.0,7.0,,996.0(01),0.0,1019.2,989.2,12.1,34.4(29),18.0,6.0,0.0,11.0,28/15.0(05),2.0,12.0,,0.0,11.0,8.4(20),134.0,0.0,3.0,,49.4,13.0,0.0,14.0,0.0,15.1,0.0,17.8,23.5,0.0,980.3(17),4.0,63895.0,,261.0,,,2013,6,1
2013-07-01,1495,6.1(27),5.0,66.0,0.0,13.0,7.1,996.2(29),0.0,1016.9,987.4,16.6,39.7(05),23.6,10.0,0.0,7.0,99/14.4(27),0.0,19.0,48.0,0.0,4.0,13.3(22),178.0,0.0,8.0,,10.4,4.0,0.0,10.0,0.0,21.1,0.0,22.7,28.7,0.0,979.7(27),2.0,74050.0,,199.0,,,2013,7,1
2013-08-01,1495,5.9(01),2.0,60.0,0.0,4.0,9.8,994.6(09),1.0,1017.6,988.0,15.6,37.8(20),19.6,14.0,0.0,17.0,36/15.3(25),0.0,12.0,71.0,0.0,3.0,12.9(07),162.0,0.0,1.0,,9.1,3.0,0.0,13.0,0.0,21.2,0.0,22.4,29.1,0.0,980.8(26),3.0,69390.0,,265.0,,,2013,8,1
2013-09-01,1495,39.5(27),5.0,63.0,0.0,3.0,6.8,995.9(08),1.0,1016.2,986.5,15.0,34.8(01),19.7,10.0,0.0,9.0,10/16.1(11),2.0,16.0,54.0,0.0,9.0,10.5(08),150.0,1.0,1.0,,75.9,10.0,1.0,13.0,0.0,19.1,0.0,21.1,27.1,0.0,970.1(28),6.0,49711.0,,289.0,,,2013,9,1
2013-10-01,1495,47.6(21),15.0,83.0,0.0,16.0,3.1,996.7(30),5.0,1016.4,986.2,12.8,27.0(09),16.7,0.0,0.0,6.0,19/22.2(21),6.0,10.0,28.0,0.0,17.0,5.3(30),154.0,1.0,9.0,,176.4,23.0,0.0,12.0,0.0,16.0,0.0,16.7,20.6,0.0,970.3(22),14.0,26207.0,,286.0,,,2013,10,1
2013-11-01,1495,38.4(01),10.0,76.0,0.0,8.0,4.0,1002.0(14),2.0,1023.3,992.3,7.2,20.5(13),14.7,0.0,0.0,10.0,23/16.4(04),7.0,10.0,41.0,0.0,11.0,1.2(29),105.0,2.0,5.0,,167.9,11.0,0.0,11.0,0.0,12.4,0.0,11.3,15.3,0.0,982.2(22),9.0,18335.0,,242.0,,,2013,11,1
2013-12-01,1495,39.8(18),14.0,79.0,1.0,8.0,3.0,1003.6(20),6.0,1023.5,992.2,4.9,16.4(11),11.1,0.0,0.0,12.0,19/30.3(24),7.0,5.0,33.0,1.0,15.0,0.4(09),90.0,2.0,4.0,,196.9,15.0,1.0,13.0,0.0,9.0,0.0,9.1,13.3,0.0,965.6(25),14.0,14870.0,,307.0,,,2013,12,1
2014-01-01,1387E,13.5(08),14.0,84.0,5.0,6.0,1.4,1021.1(23),15.0,1013.2,1000.8,8.2,17.5(08),12.3,0.0,0.0,0.0,23/27.2(01),5.0,17.0,15.0,1.0,30.0,2.1(11),113.0,0.0,3.0,,136.2,26.0,2.0,16.0,0.0,10.8,0.0,10.9,13.5,0.0,980.8(18),25.0,12042.0,,371.0,,,2014,1,1
2014-02-01,1387E,20.5(04),6.0,78.0,5.0,0.0,3.0,1017.2(27),18.0,1012.3,999.9,6.6,17.0(23),10.6,0.0,0.0,0.0,22/31.4(14),5.0,22.0,28.0,4.0,26.0,2.6(16),98.0,0.0,0.0,,146.5,22.0,2.0,21.0,0.0,10.3,0.0,10.1,13.5,0.0,968.4(09),22.0,21054.0,,477.0,,,2014,2,1
2014-03-01,1387E,18.5(01),6.0,77.0,3.0,5.0,5.7,1020.9(15),7.0,1018.5,1006.0,6.8,25.3(08),11.0,0.0,0.0,8.0,29/22.2(02),2.0,17.0,48.0,0.0,15.0,2.3(28),106.0,0.0,4.0,,73.4,11.0,0.0,14.0,0.0,12.4,0.0,11.7,16.5,0.0,989.0(31),13.0,41790.0,,297.0,,,2014,3,1
2014-04-01,1387E,15.0(22),10.0,76.0,0.0,3.0,4.7,1014.4(08),3.0,1015.3,1003.1,10.2,25.3(09),15.0,0.0,0.0,4.0,99/18.9(25),1.0,16.0,35.0,0.0,15.0,5.3(08),128.0,0.0,1.0,,50.2,16.0,0.0,14.0,0.0,14.3,0.0,14.5,18.7,0.0,984.3(02),8.0,50038.0,,272.0,,,2014,4,1
2014-05-01,1387E,15.8(22),11.0,72.0,0.0,6.0,6.3,1016.4(13),1.0,1018.4,1006.2,9.6,27.3(16),14.7,0.0,0.0,5.0,32/16.9(23),2.0,15.0,43.0,0.0,13.0,5.4(13),124.0,0.0,0.0,,45.4,13.0,0.0,12.0,0.0,15.2,0.0,14.4,19.1,0.0,985.6(21),9.0,63391.0,,245.0,,,2014,5,1
2014-06-01,1387E,16.6(21),5.0,69.0,0.0,7.0,6.9,1013.7(01),5.0,1017.5,1005.5,13.4,29.9(18),16.8,0.0,0.0,8.0,99/18.1(07),3.0,17.0,45.0,0.0,11.0,9.0(01),152.0,0.0,1.0,,75.0,11.0,1.0,14.0,0.0,17.9,0.0,18.3,23.2,0.0,989.6(06),10.0,63294.0,,272.0,,,2014,6,1
2014-07-01,1387E,17.0(18),3.0,75.0,0.0,7.0,8.1,1014.4(08),0.0,1018.3,1006.3,15.8,30.0(22),19.2,1.0,0.0,7.0,22/14.4(17),3.0,21.0,54.0,0.0,7.0,12.6(21),180.0,0.0,1.0,,51.4,6.0,1.0,14.0,0.0,20.5,0.0,19.8,23.8,0.0,995.7(19),5.0,73018.0,,289.0,,,2014,7,1
2014-08-01,1387E,10.1(02),5.0,74.0,0.0,10.0,7.4,1014.0(16),3.0,1017.7,1005.7,14.2,29.4(31),20.1,0.0,0.0,7.0,29/17.5(12),1.0,19.0,54.0,0.0,15.0,9.6(23),172.0,0.0,3.0,,28.3,14.0,0.0,13.0,0.0,21.2,0.0,19.3,24.3,0.0,996.9(02),3.0,59851.0,,249.0,,,2014,8,1
2014-09-01,1387E,14.4(07),5.0,75.0,0.0,11.0,6.2,1014.6(30),3.0,1014.4,1002.4,15.4,33.6(02),18.8,1.0,0.0,5.0,15/18.9(18),2.0,20.0,50.0,0.0,14.0,9.1(25),181.0,0.0,4.0,,54.1,12.0,1.0,10.0,0.0,21.9,0.0,20.5,25.6,0.0,985.5(17),9.0,43008.0,,206.0,,,2014,9,1
2014-10-01,1387E,12.7(16),5.0,78.0,0.0,10.0,4.6,1018.4(21),4.0,1015.3,1003.2,13.1,28.7(26),17.7,0.0,0.0,3.0,16/25.3(17),1.0,23.0,42.0,1.0,15.0,9.4(05),162.0,0.0,5.0,,45.3,15.0,0.0,10.0,0.0,16.4,0.0,18.1,23.0,0.0,990.4(12),10.0,28599.0,,219.0,,,2014,10,1
2014-11-01,1387E,,10.0,85.0,,,2.2,1012.8(01),10.0,1008.7,996.5,9.3,20.9(21),13.5,0.0,0.0,0.0,28/20.0(06),,20.0,22.0,0.0,,3.6(27),129.0,,0.0,,,,,13.0,0.0,13.0,,12.7,16.1,0.0,964.3(28),,14922.0,,303.0,,,2014,11,1
2014-12-01,1387E,,18.0,87.0,,,1.5,1025.7(29),2.0,1028.2,1015.5,6.7,15.6(25),12.3,0.0,0.0,3.0,99/16.1(02),,10.0,16.0,0.0,,-1.7(29),110.0,,2.0,,,,,8.0,2.0,10.2,,10.1,13.4,0.0,992.8(12),,12236.0,,199.0,,,2014,12,1
2014-01-01,1387,22.0(18),16.0,82.0,4.0,1.0,1.8,1024.0(23),,1012.5,1004.5,9.2,17.0(05),12.5,0.0,0.0,1.0,,6.0,14.0,19.0,,29.0,5.9(11),110.0,0.0,0.0,517.0,204.6,25.0,2.0,18.0,0.0,11.0,0.0,11.4,13.5,0.0,984.6(17),25.0,12490.0,10.9,,10.7,11.4,2014,1,1
2014-02-01,1387,26.2(04),11.0,77.0,6.0,0.0,3.2,1020.7(27),22.0,1011.7,1003.6,7.9,17.5(14),11.6,0.0,0.0,0.0,21/29.2(06),7.0,17.0,31.0,6.0,27.0,5.9(16),94.0,0.0,0.0,628.0,174.0,21.0,3.0,20.0,0.0,11.1,0.0,10.9,13.8,0.0,973.6(09),23.0,20580.0,10.3,480.0,10.2,10.7,2014,2,1
2014-03-01,1387,21.7(01),10.0,77.0,2.0,0.0,6.4,1024.6(15),7.0,1018.3,1010.2,9.2,25.0(09),12.2,0.0,0.0,5.0,26/26.9(03),2.0,16.0,53.0,1.0,14.0,6.0(28),106.0,0.0,0.0,583.0,72.2,14.0,0.0,15.0,0.0,12.5,0.0,12.4,15.6,0.0,994.1(31),11.0,42225.0,12.8,322.0,13.3,13.0,2014,3,1
2014-04-01,1387,12.4(22),13.0,78.0,0.0,1.0,5.7,1019.3(08),3.0,1014.9,1006.9,11.7,22.4(14),15.4,0.0,0.0,1.0,25/18.6(25),1.0,16.0,42.0,0.0,16.0,8.7(08),126.0,0.0,1.0,542.0,43.4,18.0,0.0,14.0,0.0,14.5,0.0,14.9,18.1,0.0,988.0(02),8.0,48584.0,15.4,296.0,16.0,15.2,2014,4,1
2014-05-01,1387,15.2(21),8.0,74.0,0.0,0.0,8.0,1019.5(13),,1018.5,1010.5,11.7,24.5(16),14.4,0.0,0.0,3.0,,1.0,20.0,55.0,,11.0,9.2(20),123.0,0.0,0.0,727.0,40.9,13.0,0.0,13.0,0.0,15.0,0.0,15.1,18.4,0.0,989.8(21),8.0,67479.0,17.6,,18.1,17.4,2014,5,1
2014-06-01,1387,13.7(07),9.0,75.0,0.0,2.0,8.5,1017.7(01),2.0,1017.3,1009.4,14.8,27.4(18),16.4,0.0,0.0,9.0,17/18.3(07),3.0,12.0,56.0,0.0,13.0,11.9(05),152.0,0.0,0.0,727.0,72.3,15.0,0.0,13.0,0.0,17.8,0.0,18.3,21.7,0.0,993.2(06),8.0,69676.0,20.1,283.0,20.8,19.6,2014,6,1
2014-07-01,1387,24.8(05),5.0,82.0,0.0,6.0,9.6,1017.8(08),,1018.0,1010.1,16.4,26.0(22),18.2,0.0,0.0,7.0,,2.0,19.0,64.0,,6.0,14.6(06),176.0,0.0,4.0,626.0,47.4,8.0,1.0,15.0,0.0,19.5,0.0,19.3,22.2,0.0,1000.3(19),3.0,76102.0,21.8,,22.3,21.4,2014,7,1
2014-08-01,1387,11.5(10),7.0,77.0,0.0,1.0,8.4,1017.0(16),2.0,1017.3,1009.4,16.3,28.6(31),20.6,0.0,0.0,4.0,21/16.1(12),1.0,20.0,60.0,0.0,9.0,13.2(23),172.0,0.0,0.0,739.0,27.5,12.0,0.0,12.0,0.0,20.6,0.0,19.9,23.4,0.0,1000.7(10),5.0,62372.0,21.6,264.0,22.1,21.6,2014,8,1
2014-09-01,1387,13.2(16),10.0,77.0,0.0,1.0,6.9,1018.2(30),2.0,1013.9,1006.1,17.1,30.4(02),19.3,1.0,0.0,2.0,17/18.3(18),1.0,18.0,56.0,0.0,13.0,13.4(26),180.0,0.0,1.0,650.0,46.7,16.0,2.0,10.0,0.0,21.3,0.0,20.8,24.4,0.0,989.4(17),10.0,43498.0,21.2,208.0,21.6,21.3,2014,9,1
2014-10-01,1387,13.4(16),,75.0,0.0,0.0,5.3,1022.9(21),4.0,,1007.5,15.4,28.0(26),18.6,0.0,0.0,,17/20.8(17),1.0,,48.0,0.0,15.0,11.5(14),157.0,0.0,0.0,628.0,53.7,17.0,0.0,10.0,0.0,17.1,0.0,18.8,22.3,0.0,994.8(12),11.0,29949.0,18.5,227.0,18.4,,2014,10,1
2014-11-01,1387,50.8(22),,81.0,1.0,0.0,2.4,1017.3(01),10.0,,1000.9,10.9,20.2(21),14.6,0.0,0.0,,26/20.8(15),9.0,,24.0,0.0,23.0,7.0(27),,1.0,0.0,487.0,231.8,26.0,5.0,14.0,0.0,13.4,0.0,13.5,16.1,0.0,968.7(28),22.0,14290.0,14.2,343.0,13.6,,2014,11,1
2014-12-01,1387,28.0(12),,82.0,0.0,2.0,1.9,1030.4(29),4.0,,1020.1,9.1,15.5(21),13.2,0.0,1.0,,02/19.2(02),2.0,,21.0,0.0,19.0,3.0(30),,0.0,0.0,398.0,92.7,20.0,0.0,11.0,0.0,11.2,0.0,11.3,13.5,0.0,997.0(12),14.0,11832.0,11.9,260.0,11.2,,2014,12,1
2014-01-01,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,1,1
2014-02-01,1393,,,,,,,,24.0,,,,,,,,,21/33.6(04),,,,11.0,,,102.0,,,,,,,36.0,,,,,,,,,,,930.0,,,2014,2,1
2014-03-01,1393,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,25.0,,,,,,,,,,,,,,2014,3,1
2014-04-01,1393,22.9(25),,87.0,,,,,13.0,,,10.8,20.8(10),12.9,0.0,,,21/23.6(25),2.0,,,0.0,17.0,8.8(08),131.0,0.0,,,83.1,,,26.0,0.0,12.7,,13.2,15.4,,,15.0,,,589.0,,,2014,4,1
2014-05-01,1393,24.8(20),,81.0,,,,,8.0,,,11.1,20.4(04),13.4,0.0,,,04/23.9(13),3.0,,,0.0,15.0,8.1(20),128.0,0.0,,,74.1,,,22.0,0.0,13.8,,13.7,16.1,,,10.0,,,510.0,,,2014,5,1
2014-06-01,1393,15.1(05),,85.0,,,,,10.0,,,13.8,22.3(21),15.5,0.0,,,04/25.6(14),3.0,,,1.0,10.0,10.8(05),162.0,0.0,,,58.5,,,24.0,0.0,16.2,,16.3,18.8,,,6.0,,,541.0,,,2014,6,1
2014-07-01,1393,33.5(05),,90.0,,,,,10.0,,,15.2,21.6(22),16.7,0.0,,,04/21.7(09),2.0,,,0.0,5.0,13.7(06),180.0,1.0,,,67.9,,,28.0,0.0,17.1,,17.3,19.2,,,5.0,,,639.0,,,2014,7,1
2014-08-01,1393,14.3(08),,87.0,,,,,10.0,,,15.7,22.6(05),18.2,0.0,,,04/21.1(16),1.0,,,0.0,12.0,13.1(23),180.0,0.0,,,42.7,,,24.0,0.0,17.9,,17.9,20.1,,,10.0,,,550.0,,,2014,8,1
2014-09-01,1393,29.7(18),,84.0,,,,,,,,16.7,25.5(02),19.6,0.0,,,,4.0,,,,17.0,13.7(26),189.0,0.0,,,114.9,,,19.0,0.0,18.7,,19.3,21.9,,,9.0,,,,,,2014,9,1
2014-10-01,1393,23.9(31),,84.0,,,,,,,,15.3,25.2(23),17.4,0.0,,,,3.0,,,,15.0,12.2(14),170.0,0.0,,,113.1,,,18.0,0.0,15.0,,17.8,20.2,,,13.0,,,,,,2014,10,1
2014-11-01,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,11,1
2014-12-01,1393,32.1(12),,81.0,,,,,9.0,,,9.1,15.2(24),12.5,0.0,,,04/25.0(02),2.0,,,0.0,21.0,3.6(30),109.0,1.0,,,70.6,,,21.0,0.0,10.9,,11.0,12.8,,,10.0,,,502.0,,,2014,12,1
2014-01-01,1351,15.2(08),,82.0,,,1.8,1020.9(23),28.0,1011.9,999.9,8.8,18.0(08),11.7,0.0,,,27/48.3(28),4.0,,19.0,17.0,30.0,5.9(04),109.0,0.0,,,124.4,,,44.0,0.0,9.8,,11.0,13.0,,980.7(18),24.0,,,1050.0,,,2014,1,1
2014-02-01,1351,14.8(04),,77.0,,,3.5,1016.7(27),27.0,1010.8,998.8,,,,,,,25/46.1(14),2.0,,34.0,24.0,22.0,,95.0,0.0,,,101.4,,,53.0,,,,,,,969.9(09),20.0,,,1233.0,,,2014,2,1
2014-03-01,1351,13.8(01),,77.0,,,5.4,1023.8(15),23.0,1019.0,1006.9,9.2,23.8(09),12.7,0.0,,,28/41.7(25),1.0,,45.0,7.0,14.0,6.2(22),105.0,0.0,,,40.4,,,34.0,0.0,11.1,,11.6,14.0,,989.7(01),9.0,,,791.0,,,2014,3,1
2014-04-01,1351,6.8(22),,81.0,,,4.6,1016.4(08),21.0,1016.3,1004.3,11.1,19.6(16),14.2,0.0,,,26/33.3(25),0.0,,34.0,2.0,12.0,8.4(25),124.0,0.0,,,26.8,,,34.0,0.0,12.7,,13.5,15.9,,985.7(02),9.0,,,782.0,,,2014,4,1
2014-05-01,1351,19.6(22),,78.0,,,7.8,1018.7(13),18.0,1019.4,1007.4,11.3,19.8(08),14.1,0.0,,,10/27.5(14),2.0,,53.0,3.0,10.0,7.1(23),126.0,0.0,,,45.6,,,30.0,0.0,14.6,,14.0,16.6,,986.7(21),6.0,,,687.0,,,2014,5,1
2014-06-01,1351,17.0(27),,80.0,,,6.6,1015.2(01),,1018.6,1006.9,14.5,22.8(22),16.1,0.0,,,,1.0,,43.0,,9.0,11.5(05),157.0,0.0,,,40.0,,,24.0,0.0,16.9,,17.0,19.5,,991.1(06),6.0,,,,,,2014,6,1
2014-07-01,1351,18.8(05),,81.0,,,,1015.6(08),12.0,1019.4,1007.6,16.6,23.7(28),18.5,0.0,,,27/21.4(17),1.0,,,0.0,7.0,14.4(01),178.0,0.0,,,29.0,,,26.0,0.0,19.2,,19.0,21.3,,997.1(19),5.0,,,585.0,,,2014,7,1
2014-08-01,1351,27.6(02),,75.0,,,6.7,1015.6(16),19.0,1018.3,1006.5,16.9,26.5(25),19.2,0.0,,,27/26.4(12),1.0,,48.0,3.0,11.0,14.8(04),172.0,0.0,,,47.2,,,28.0,0.0,18.2,,19.6,22.2,,996.6(10),7.0,,,641.0,,,2014,8,1
2014-09-01,1351,17.2(15),,80.0,,,6.6,1015.9(30),7.0,1015.7,1004.0,17.3,26.0(17),19.2,0.0,,,07/20.3(22),1.0,,53.0,0.0,13.0,14.9(25),182.0,0.0,,,59.4,,,19.0,0.0,19.3,,19.8,22.2,,987.0(17),9.0,,,447.0,,,2014,9,1
2014-10-01,1351,20.2(08),,76.0,,,5.6,1020.1(21),14.0,1015.9,1004.1,15.7,25.4(18),19.1,0.0,,,22/30.3(17),2.0,,51.0,2.0,11.0,12.3(14),157.0,0.0,,,65.5,,,21.0,0.0,16.0,,18.3,20.8,,991.0(12),11.0,,,528.0,,,2014,10,1
2014-11-01,1351,79.8(22),,78.0,,,2.6,1013.2(01),23.0,1008.5,996.6,11.3,19.7(13),15.5,0.0,,,26/35.0(15),3.0,,26.0,13.0,22.0,9.0(27),121.0,1.0,,,196.8,,,33.0,0.0,13.1,,13.5,15.6,,966.3(28),18.0,,,796.0,,,2014,11,1
2014-12-01,1351,15.8(12),,76.0,,,2.0,1027.8(29),18.0,1028.2,1016.0,10.0,15.7(25),12.8,0.0,,,05/28.1(02),1.0,,22.0,2.0,19.0,6.1(30),105.0,0.0,,,62.4,,,27.0,0.0,9.9,,11.6,13.2,,992.5(12),13.0,,,645.0,,,2014,12,1
2014-01-01,1400,26.6(08),,,,,1.8,1005.3(24),,,985.5,8.2,13.4(02),11.3,0.0,,,24/35.8(04),9.0,,19.0,,29.0,5.7(04),102.0,0.0,,,190.4,,,36.0,0.0,9.0,,9.8,11.3,,964.7(17),23.0,,,,,,2014,1,1
2014-02-01,1400,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,2014,2,1
2014-03-01,1400,15.6(31),,,,,5.8,1003.4(15),21.0,,990.4,8.5,20.6(09),14.8,0.0,,,32/37.5(03),1.0,,48.0,6.0,13.0,6.3(03),,0.0,,,55.0,,,24.0,0.0,10.3,,11.4,14.2,,971.1(31),8.0,,,587.0,,,2014,3,1
2014-04-01,1400,20.4(25),,,,,5.7,997.2(08),19.0,,987.4,10.4,24.6(10),14.6,0.0,,,19/32.8(01),2.0,,42.0,2.0,18.0,7.5(08),123.0,0.0,,,81.4,,,24.0,0.0,11.7,,13.1,15.8,,968.1(02),14.0,,,556.0,,,2014,4,1
2014-05-01,1400,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,2014,5,1
2014-06-01,1400,16.8(07),,76.0,,,8.5,996.6(01),14.0,1016.4,989.5,13.7,26.6(17),17.6,0.0,,,18/32.5(06),4.0,,56.0,6.0,11.0,10.8(04),146.0,0.0,,,73.2,,,23.0,0.0,14.2,,16.8,19.8,,972.4(06),7.0,,,557.0,,,2014,6,1
2014-07-01,1400,44.0(18),,83.0,,,8.8,997.8(08),24.0,1017.4,990.5,14.9,26.8(22),17.1,0.0,,,06/24.2(11),2.0,,59.0,0.0,8.0,12.8(06),167.0,1.0,,,71.4,,,26.0,0.0,16.4,,17.4,19.9,,980.4(19),5.0,,,634.0,,,2014,7,1
2014-08-01,1400,8.0(08),,82.0,,,7.5,997.5(16),16.0,1017.1,990.2,15.2,27.0(31),17.7,0.0,,,07/21.1(18),0.0,,54.0,0.0,15.0,13.1(21),168.0,0.0,,,37.2,,,24.0,0.0,17.9,,17.6,20.0,,982.1(02),11.0,,,576.0,,,2014,8,1
2014-09-01,1400,,,81.0,,,6.8,998.8(30),15.0,1013.2,986.6,16.8,29.5(02),19.9,0.0,,,22/34.7(18),,,55.0,4.0,,13.6(25),180.0,,,,,,,21.0,0.0,19.0,,19.4,21.9,,968.7(17),,,,509.0,,,2014,9,1
2014-10-01,1400,,,78.0,,,4.6,1001.3(21),16.0,1014.3,987.5,15.7,26.9(23),20.2,0.0,,,19/39.7(17),,,42.0,5.0,,12.5(13),157.0,,,,,,,24.0,0.0,14.6,,18.2,20.6,,972.9(13),,,,557.0,,,2014,10,1
2014-11-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,2014,11,1
